id,title,price,city,property_type,surface_m2,rooms,bathrooms,transaction_type,url,inferred_type,is_duplicate,price_per_m2,city_median_m2,deal_score_pct,estimated_monthly_rent,annual_roi_pct,rent_per_m2
698ba1ca2211a108c2dbcb44,Immobilier Bizerte (8),135000.0,Tunis,Appartement,7000.0,1,1,vente,https://www.behya.tn/annonce-tunisie/annonces-bizerte/,vente,False,19.285714285714285,2121.212121212121,99.09081632653061,38043.47826086957,338.1642512077295,
6995ec008d086219fd25e113,V259,35000.0,Tunis,Appartement,1800.0,1,1,vente,http://drimmobilier.com/fr/vente/terrain/v259,vente,False,19.444444444444443,2121.212121212121,99.08333333333333,9782.608695652174,335.4037267080745,
69922104b4db7c7155569a96,Terrain agricole contenant des arbres,200000.0,Tunis,Appartement,8000.0,1,1,vente,https://tunisiapromo.com/annonce/terrain-agricole-contenant-des-arbres-z156035.html,vente,True,25.0,2121.212121212121,98.82142857142857,43478.260869565216,260.8695652173913,
6990b9f631d6a7e29e31f21d,Vente,200000.0,Tunis,Appartement,8000.0,1,1,vente,https://tunisiapromo.com/vente,vente,True,25.0,2121.212121212121,98.82142857142857,43478.260869565216,260.8695652173913,
698b9f40b1afddc99cbe6d09,les plus rcentes.,20000.0,Tunis,Appartement,435.0,2,1,vente,https://www.dahmenimmobilier.tn/biens/detail/7534,vente,False,45.97701149425287,2121.212121212121,97.83251231527092,2364.130434782609,141.84782608695653,
69922968b4db7c7155569b6a,PROPOS DE CE BIEN,300000.0,Tunis,Appartement,6200.0,1,1,vente,https://www.immobiliere-casabella.com/bien/details/56787-un-terrain-a-vendre-a-bouficha,vente,False,48.38709677419355,2121.212121212121,97.71889400921658,33695.65217391305,134.7826086956522,
6995ec0b8d086219fd25e11a,V254,75000.0,Tunis,Appartement,1500.0,1,1,vente,http://drimmobilier.com/fr/vente/terrain/v254,vente,False,50.0,2121.212121212121,97.64285714285714,8152.173913043479,130.43478260869566,
6990b80c31d6a7e29e31f1df,Dcouvrez des annonces immobilires,200000.0,Tunis,Appartement,3700.0,2,1,vente,https://limmobilier.tn/annonce/terrain-de-3700-m2-a-1-5-km-de-afh-mrezga-a-vendre-51355351-7406.html,vente,False,54.054054054054056,2121.212121212121,97.45173745173744,20108.695652173912,120.65217391304348,
69922833b4db7c7155569b22,PROPOS DE CE BIEN,350000.0,Tunis,Appartement,6160.0,1,1,vente,https://www.immo-dulac.com/bien/details/127756-terrain-agricole-a-vendre-a-kalaa-kebira,vente,False,56.81818181818182,2121.212121212121,97.32142857142856,33478.260869565216,114.78260869565217,
6990b2b331d6a7e29e31f0a8,Terrain agricole Route Teniour,505000.0,Tunis,Appartement,8416.0,1,1,vente,"https://www.easyhome.tn/vente/terrain-agricole-8416-m2-sfax,VT329",vente,False,60.004752851711025,2121.212121212121,97.17120450841932,45739.13043478261,108.68704261730522,
69a0c924ad65c088f7a9c5ad,1000 m a ezzahra kelibia,63000.0,Tunis,Appartement,1000.0,1,1,vente,https://tunisiapromo.com/annonce/1000-m-a-ezzahra-kelibia-z153998.html,vente,True,63.0,2121.212121212121,97.03,5434.782608695652,103.51966873706004,
69a0c917ad65c088f7a9c5a8,Un terrain de 1000 m,63000.0,Tunis,Appartement,1000.0,1,1,vente,https://tunisiapromo.com/annonce/un-terrain-de-1000-m-z153978.html,vente,True,63.0,2121.212121212121,97.03,5434.782608695652,103.51966873706004,
69a0c922ad65c088f7a9c5ac,Occasion de 1000 m,63000.0,Tunis,Appartement,1000.0,1,1,vente,https://tunisiapromo.com/annonce/occasion-de-1000-m-z154121.html,vente,True,63.0,2121.212121212121,97.03,5434.782608695652,103.51966873706004,
69a0c91fad65c088f7a9c5ab,1000 m a ne pas rater,63000.0,Tunis,Appartement,1000.0,1,1,vente,https://tunisiapromo.com/annonce/1000-m-a-ne-pas-rater-z153999.html,vente,True,63.0,2121.212121212121,97.03,5434.782608695652,103.51966873706004,
698ba08b2211a108c2dbcae8,Vente Fonds de commerce en Tunisie,35000.0,Tunis,Appartement,490.0,1,1,vente,https://www.immobilier.com.tn/annonces/particulier/vente/1/fonds-de-commerce/6,vente,False,71.42857142857143,2121.212121212121,96.63265306122449,2663.0434782608695,91.30434782608695,
6995cbef8d086219fd25dfc3,"a vendre un terrain Cite El Bidhane, Enfidha, Sousse",21000.0,Tunis,Appartement,270.0,1,1,vente,https://www.immobilier.com.tn/annonce/33661/a-vendre-un-terrain,vente,False,77.77777777777777,2121.212121212121,96.33333333333333,1467.3913043478262,83.85093167701865,
6995d51b8d086219fd25e04c,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12554-appartement-zahra,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e74b4db7c7155569a48,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12239-appartement-bein-2,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
6995d4de8d086219fd25e044,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/10772-terrain-hs-500,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e78b4db7c7155569a49,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12535-villa-hedi-2,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e82b4db7c7155569a4b,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/14854-studio-achraf-3,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e7db4db7c7155569a4a,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12458-villa-lhaje,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e92b4db7c7155569a4d,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12087-terrain-saleh-2,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e97b4db7c7155569a4e,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/15570-studio-jaune-2,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e6fb4db7c7155569a47,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/11884-appartement-snit-2,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
6995d4f38d086219fd25e047,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12304-studio-achref-2,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
6995d4d48d086219fd25e042,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/11153-terrain-zen,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
6995d4e48d086219fd25e045,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/14943-maison-mirage,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
6995d4d98d086219fd25e043,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/12641-terrain-guiga-1,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
6995d4fc8d086219fd25e048,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/11148-residence-samira,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
69921e9cb4db7c7155569a4f,Ayoub Immobilier Hammamet,790000.0,Tunis,Appartement,10000.0,1,1,vente,http://www.ayoubimmobilierhammamet.com/bien/details/11453-studio-violet,vente,True,79.0,2121.212121212121,96.27571428571429,54347.82608695652,82.55365987892131,
