surface_m2,log_surface,rooms,bathrooms,total_rooms,rooms_per_m2,city_tier,prop_tier,city_encoded,is_sale,is_apartment,is_villa,is_studio,type_appartement
0.835820895522388,0.6392390586656032,3.0,0.0,3.0,-0.037313432835820934,3,2,4,1,1,0,0,True
-0.23880597014925373,-0.3988839986791576,2.0,0.0,2.0,1.5522388059701493,3,2,4,1,1,0,0,True
-0.005970149253731343,-0.00759730623052189,0.0,0.0,0.0,-0.26865671641791045,3,2,4,1,1,0,0,True
-0.43283582089552236,-1.1042421206732966,0.0,0.0,0.0,1.447761194029851,3,2,4,1,1,0,0,True
-0.18208955223880596,-0.28102508224967243,1.0,0.0,1.0,0.5671641791044776,3,2,4,1,1,0,0,True
-0.15223880597014924,-0.22629583876372214,1.0,0.0,1.0,0.4701492537313433,3,2,4,1,1,0,0,True
0.6716417910447762,0.5523720528001415,0.0,0.0,0.0,-0.5,3,2,4,1,1,0,0,True
0.3940298507462687,0.374494374577358,0.0,0.0,0.0,-0.4477611940298508,3,2,4,1,1,0,0,True
-0.08358208955223881,-0.11491050479959992,1.0,0.0,1.0,0.2985074626865672,3,2,4,1,1,0,0,True
-0.16716417910447762,-0.2531130220181086,2.0,0.0,2.0,1.119402985074627,3,2,4,1,1,0,0,True
-0.13134328358208955,-0.19043553363323007,0.0,0.0,0.0,-0.1343283582089552,3,2,4,1,1,0,0,True
-0.3880597014925373,-0.8660872352071461,0.0,0.0,0.0,0.8059701492537314,3,2,4,1,1,0,0,True
0.20298507462686566,0.2180862406471647,2.0,0.0,2.0,0.2164179104477612,3,2,4,1,1,0,0,True
